x,y,z
0.559579239279202,-1.80801393110692,-3.4252158779090584e-10
0.621306550849484,-1.80801393110692,-5.000845887378721e-10
0.683033862419766,-1.80801393110692,1.1874927040676564e-10
0.744761173990046,-1.80801393110692,3.379942768720775e-9
0.806488485560328,-1.80801393110692,2.2901023734555757e-7
0.86821579713061,-1.80801393110692,1.0693545763289896e-5
-1.10705817311841,-1.75967262138306,-5.2800218451350485e-12
-1.04533086154812,-1.75967262138305,-1.5633100713380883e-10
-0.983603549977842,-1.75967262138306,-2.71475249353827e-9
-0.92187623840756,-1.75967262138306,-1.9288853663574595e-8
-0.860148926837278,-1.75967262138306,-3.653919486287781e-8
-0.798421615266996,-1.75967262138306,-1.5272590637835594e-8
-0.736694303696715,-1.75967262138306,-1.8110963074272793e-9
-0.674966992126433,-1.75967262138306,-9.389417912409689e-11
-0.613239680556151,-1.75967262138306,-2.9828058107352763e-12
-0.551512368985869,-1.75967262138306,-7.370793346404365e-14
-0.489785057415588,-1.75967262138306,-1.818538511917718e-13
-0.428057745845306,-1.75967262138306,-1.1677332393859636e-11
-0.366330434275025,-1.75967262138306,-6.661023500501422e-10
-0.304603122704743,-1.75967262138306,-2.8663298110171705e-8
-0.242875811134461,-1.75967262138306,-6.126425912804688e-7
-0.181148499564179,-1.75967262138306,-2.451145684955072e-6
-0.119421187993897,-1.75967262138306,-7.757949539284207e-7
-0.0576938764236156,-1.75967262138306,-3.774118447390267e-8
0.00403343514666653,-1.75967262138306,7.757856811388609e-8
0.0657607467169483,-1.75967262138306,6.654001433185734e-7
0.12748805828723,-1.75967262138306,7.358262883060695e-7
0.189215369857511,-1.75967262138306,7.708395083456247e-8
0.250942681427793,-1.75967262138306,-3.70428194604216e-8
0.312669992998075,-1.75967262138306,-2.9822277323898075e-9
0.374397304568356,-1.75967262138306,4.753556676522427e-8
0.436124616138638,-1.75967262138306,5.2816057184435306e-8
0.49785192770892,-1.75967262138306,1.019047751774029e-8
0.559579239279202,-1.75967262138306,2.1278579143578527e-9
0.621306550849484,-1.75967262138306,8.518034296359978e-9
0.683033862419766,-1.75967262138306,1.1709574753827609e-8
0.744761173990046,-1.75967262138305,1.0760522802848874e-8
0.806488485560329,-1.75967262138306,7.305038321762773e-7
0.86821579713061,-1.75967262138305,8.564710447456835e-5
-1.16878548468869,-1.71133131165919,-6.42952651389778e-13
-1.10705817311841,-1.71133131165919,-3.535390009409154e-11
-1.04533086154812,-1.71133131165919,-1.57902125673668e-9
-0.983603549977842,-1.71133131165919,-4.6418484058472466e-8
-0.92187623840756,-1.71133131165919,-5.684912318636354e-7
-0.860148926837278,-1.71133131165919,-1.3583144127133038e-6
-0.798421615266997,-1.71133131165919,-4.168741635691619e-7
-0.736694303696715,-1.71133131165919,-2.8309385735403523e-8
-0.674966992126433,-1.71133131165919,-8.813612857416965e-10
-0.613239680556151,-1.71133131165919,-1.8903569384146356e-11
-0.551512368985869,-1.71133131165919,-3.3701913758447276e-13
-0.489785057415588,-1.71133131165919,-5.3087726574506063e-14
-0.428057745845306,-1.71133131165919,-2.3393538934438844e-12
-0.366330434275024,-1.71133131165919,-9.021637190968867e-11
-0.304603122704743,-1.71133131165919,-2.234612032915701e-9
-0.24287581113446,-1.71133131165919,-2.4191552154549392e-8
-0.181148499564179,-1.71133131165919,-6.525623188323563e-8
-0.119421187993897,-1.71133131165919,-3.289378635392303e-8
-0.0576938764236152,-1.71133131165919,-4.80078700555939e-9
0.00403343514666653,-1.71133131165919,3.569555944605469e-9
0.0657607467169483,-1.71133131165919,2.0467449570815567e-8
0.12748805828723,-1.71133131165919,3.06363081497203e-8
0.189215369857511,-1.71133131165919,3.262040135025248e-8
0.250942681427793,-1.71133131165919,1.9268341497822873e-8
0.312669992998075,-1.71133131165919,1.3810623761943635e-7
0.374397304568356,-1.71133131165919,1.6237862909934829e-6
0.436124616138638,-1.71133131165919,1.8561507142752983e-6
0.49785192770892,-1.71133131165919,1.8552153914409966e-7
0.559579239279202,-1.71133131165919,3.5358800366177936e-8
0.621306550849484,-1.71133131165919,2.73385354380249e-7
0.683033862419766,-1.71133131165919,4.1927702524124334e-7
0.744761173990046,-1.71133131165919,9.326754002806425e-8
0.806488485560329,-1.71133131165919,6.09025679785054e-7
0.86821579713061,-1.71133131165919,5.8653262486138194e-5
0.929943108700892,-1.71133131165919,0.0016161344807742685
-1.16878548468869,-1.66299000193533,-2.0748424401006876e-12
-1.10705817311841,-1.66299000193533,-1.4841275494108753e-10
-1.04533086154812,-1.66299000193533,-9.800402483687477e-9
-0.983603549977842,-1.66299000193533,-5.241988870954158e-7
-0.92187623840756,-1.66299000193533,-1.4645687015927842e-5
-0.860148926837278,-1.66299000193533,-5.5898467041053366e-5
-0.798421615266997,-1.66299000193533,-9.379044084538155e-6
-0.736694303696715,-1.66299000193533,-2.857139396441656e-7
