"","longitude","latitude","long_sc","lat_sc","elevation","nearest_water_type","nearest_water_lat","nearest_water_lon","nearest_water_lat_sc","nearest_water_lon_sc","geo_region_5000","geo_region_4_5000","geo_region_3200","cat_5000","cat_4_5000","cat_3200","cat_math"
"1523",24.15,-13.5,-0.119421187993897,-0.357774639391072,0.567013671295842,"river",-13.6179989562559,24.16787109375,-0.370662982914181,-0.12591865667983,"woodland","woodland","tropical_rainforest",4,4,3,11
"1524",24.65,-13.5,-0.0576938764236152,-0.357774639391072,0.713602904940024,"river",-13.4386532531309,24.374755859375,-0.353335996856797,-0.100025706652818,"woodland","woodland","tropical_rainforest",4,4,3,11
"1525",25.15,-13.5,0.00403343514666653,-0.357774639391072,0.713602904940024,"river",-13.0437802062559,24.9345703125,-0.315186436212623,-0.029961351670584,"woodland","woodland","savanna",4,4,6,14
"1526",25.65,-13.5,0.0657607467169478,-0.357774639391072,0.858004239574591,"river",-13.0165341125059,24.99169921875,-0.312554130680354,-0.0228113041058902,"woodland","woodland","savanna",4,4,6,14
"1527",26.15,-13.5,0.12748805828723,-0.357774639391072,0.934580704911104,"river",-14.4507138000059,26.55517578125,-0.451113410418294,0.172867775399661,"woodland","woodland","savanna",4,4,6,14
"1528",26.65,-13.5,0.189215369857511,-0.357774639391072,0.836125249478445,"river",-13.9700497375059,27.373046875,-0.404675389522874,0.275229567458311,"woodland","woodland","woodland",4,4,4,12
"1529",27.15,-13.5,0.250942681427793,-0.357774639391072,0.643590136632355,"river",-13.5304501281309,27.59560546875,-0.362204696499563,0.303084197201796,"woodland","woodland","scrub",4,4,5,13
"1530",27.65,-13.5,0.312669992998075,-0.357774639391072,0.615147449507364,"river",-13.5077450500059,27.63193359375,-0.360011108556006,0.307630894114727,"woodland","woodland","woodland",4,4,4,12
"1531",28.15,-13.5,0.374397304568356,-0.357774639391072,0.715790803949638,"river",-13.3608700500059,28.044921875,-0.345821189127581,0.359319015740521,"woodland","woodland","woodland",4,4,4,12
"1532",28.65,-13.5,0.436124616138638,-0.357774639391072,0.906138017786114,"river",-13.2567684875059,28.1572265625,-0.33576370634121,0.373374664799321,"woodland","woodland","woodland",4,4,4,12
"1533",29.15,-13.5,0.49785192770892,-0.357774639391072,1.26714135437253,"river",-13.2567684875059,28.1572265625,-0.33576370634121,0.373374664799321,"woodland","woodland","woodland",4,4,4,12
"1534",29.65,-13.5,0.559579239279202,-0.357774639391072,1.36778470881481,"river",-14.7502578940026,30.3482517278549,-0.480053029543908,0.647595460821093,"woodland","woodland","woodland",4,4,4,12
"1535",30.15,-13.5,0.621306550849484,-0.357774639391072,1.36122101178596,"river",-13.739012629806,31.0738148919918,-0.382354382249768,0.738404325812599,"woodland","woodland","woodland",4,4,4,12
"1536",30.65,-13.5,0.683033862419766,-0.357774639391072,-0.347528114723086,"river",-13.739012629806,31.0738148919918,-0.382354382249768,0.738404325812599,"woodland","woodland","woodland",4,4,4,12
"1537",31.15,-13.5,0.744761173990046,-0.357774639391072,-0.509432641434571,"river",-13.5814755187559,31.173583984375,-0.367134372630781,0.750891065063387,"woodland","woodland","woodland",4,4,4,12
"1538",31.65,-13.5,0.806488485560329,-0.357774639391072,-0.312521730569251,"river",-13.4252255187559,31.534423828125,-0.352038713664371,0.796052476604487,"woodland","woodland","woodland",4,4,4,12
"1539",32.15,-13.5,0.86821579713061,-0.357774639391072,-0.305958033540407,"river",-13.0307919250059,31.91298828125,-0.313931609561039,0.843432236236174,"grasslands","grasslands","woodland",2,2,4,8
"1540",32.65,-13.5,0.929943108700892,-0.357774639391072,0.418236538642045,"river",-13.0307919250059,31.91298828125,-0.313931609561039,0.843432236236174,"grasslands","grasslands","woodland",2,2,4,8
"1541",33.15,-13.5,0.991670420271174,-0.357774639391072,0.479497710911255,"lake",-13.3631345013243,34.3124113089164,-0.346039962790612,1.14373535600115,"scrub","scrub","woodland",5,5,4,14
"1542",33.65,-13.5,1.05339773184146,-0.357774639391072,0.650153833661199,"lake",-13.3631345013243,34.3124113089164,-0.346039962790612,1.14373535600115,"scrub","scrub","woodland",5,5,4,14
"1543",34.15,-13.5,1.11512504341174,-0.357774639391072,-0.378158700857691,"lake",-13.3958089194359,34.3250689663828,-0.349196710776143,1.14531954269198,"woodland","woodland","tropical_rainforest",4,4,3,11
"1544",34.65,-13.5,1.17685235498202,-0.357774639391072,-0.839805391886384,"lake",-13.5799976538669,34.5599890479994,-0.366991592826859,1.17472129160888,"scrub","scrub","tropical_rainforest",5,5,3,13
"1545",35.15,-13.5,1.2385796665523,-0.357774639391072,0.188507142632506,"lake",-13.7305009319846,35.0547976375425,-0.381532048249531,1.23664974749723,"scrub","scrub","tropical_rainforest",5,5,3,13
"1546",35.65,-13.5,1.30030697812258,-0.357774639391072,0.0594211010652407,"lake",-13.7493402361211,35.0689271156447,-0.383352155196146,1.23841814194281,"scrub","scrub","grasslands",5,5,2,12
"1547",36.15,-13.5,1.36203428969286,-0.357774639391072,-0.303770134530793,"lake",-13.8494240393458,35.1133760988416,-0.393021473350007,1.24398121613628,"scrub","scrub","scrub",5,5,5,15
"1548",36.65,-13.5,1.42376160126315,-0.357774639391072,-0.38691029689615,"river",-14.5945614562559,37.17041015625,-0.465010851454245,1.50143216904447,"scrub","scrub","scrub",5,5,5,15
"1549",37.15,-13.5,1.48548891283343,-0.357774639391072,0.122870172344066,"river",-14.2807919250059,37.634521484375,-0.434696881292322,1.5595186665679,"scrub","scrub","scrub",5,5,5,15
"1550",37.65,-13.5,1.54721622440371,-0.357774639391072,-0.349716013732701,"river",-14.2300106750059,37.812744140625,-0.429790792128239,1.58182437050904,"scrub","scrub","scrub",5,5,5,15
"1551",38.15,-13.5,1.60894353597399,-0.357774639391072,-0.67352506715567,"river",-14.1614559875059,38.26357421875,-0.423167571756727,1.63824863475247,"scrub","scrub","scrub",5,5,5,15
"1552",38.65,-13.5,1.67067084754427,-0.357774639391072,-0.548814823607635,"river",-14.0250790343809,38.97080078125,-0.409991891915106,1.72676255691232,"scrub","scrub","scrub",5,5,5,15
"1553",39.15,-13.5,1.73239815911456,-0.357774639391072,-0.990770423549796,"river",-13.8632138000059,39.3626953125,-0.39435373270459,1.77581066097577,"scrub","scrub","scrub",5,5,5,15
"1554",39.65,-13.5,1.79412547068484,-0.357774639391072,-1.24675460767471,"river",-13.6742489562559,39.7416015625,-0.376097420142088,1.82323319866981,"scrub","scrub","scrub",5,5,5,15
"1555",40.15,-13.5,1.85585278225512,-0.357774639391072,-1.58150315614575,"river",-13.4533016906309,40.138916015625,-0.354751214884898,1.87295964057913,"scrub","scrub","scrub",5,5,5,15
"1556",13.15,-13,-1.4774220425401,-0.30943332966721,-1.38240434627082,"river",-14.5590145812559,15.1103515625,-0.461576589039386,-1.25952508672732,"tropical_rainforest","tropical_rainforest","savanna",3,3,6,12
"1557",13.65,-13,-1.41569473096981,-0.30943332966721,-0.64070658201145,"river",-14.5590145812559,15.1103515625,-0.461576589039386,-1.25952508672732,"tropical_rainforest","tropical_rainforest","savanna",3,3,6,12
"1558",14.15,-13,-1.35396741939953,-0.30943332966721,-0.115610819703932,"river",-14.4491513000059,15.23330078125,-0.450962453828629,-1.24413720658382,"tropical_rainforest","tropical_rainforest","savanna",3,3,6,12
"1559",14.65,-13,-1.29224010782925,-0.30943332966721,0.83393735046883,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"savanna","savanna","savanna",6,6,6,18
"1560",15.15,-13,-1.23051279625897,-0.30943332966721,1.8885046731031,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"savanna","savanna","savanna",6,6,6,18
"1561",15.65,-13,-1.16878548468869,-0.30943332966721,1.94539004735308,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"savanna","savanna","savanna",6,6,6,18
"1562",16.15,-13,-1.10705817311841,-0.30943332966721,2.00446332061267,"river",-12.9283993468809,16.35107421875,-0.304039235544613,-1.10424072038641,"savanna","savanna","savanna",6,6,6,18
"1563",16.65,-13,-1.04533086154812,-0.30943332966721,1.67409057016086,"river",-13.0102841125059,16.36474609375,-0.311950304321698,-1.1025295978923,"savanna","savanna","savanna",6,6,6,18
"1564",17.15,-13,-0.983603549977842,-0.30943332966721,1.20369228309371,"river",-13.2048430394411,17.4417766980497,-0.330747073664956,-0.96773233754087,"savanna","savanna","savanna",6,6,6,18
"1565",17.65,-13,-0.92187623840756,-0.30943332966721,1.27370505140138,"river",-13.2048430394411,17.4417766980497,-0.330747073664956,-0.96773233754087,"savanna","savanna","savanna",6,6,6,18
"1566",18.15,-13,-0.860148926837278,-0.30943332966721,1.39403949693018,"river",-12.5237606750059,18.52978515625,-0.264946196215038,-0.831561128645696,"savanna","savanna","savanna",6,6,6,18
"1567",18.65,-13,-0.798421615266996,-0.30943332966721,1.58219881175704,"river",-12.5577938781309,18.67373046875,-0.268234219433659,-0.813545453243371,"savanna","savanna","savanna",6,6,6,18
"1568",19.15,-13,-0.736694303696715,-0.30943332966721,1.17087379794949,"river",-13.0444638000059,19.204736328125,-0.3152524797206,-0.747086677802307,"savanna","savanna","savanna",6,6,6,18
"1569",19.65,-13,-0.674966992126433,-0.309433329667211,0.912701714814958,"river",-13.1469052062559,19.414208984375,-0.325149571130453,-0.720869836731764,"savanna","savanna","savanna",6,6,6,18
"1570",20.15,-13,-0.613239680556151,-0.30943332966721,1.09429733261297,"river",-12.6395809875059,20.25927734375,-0.276135853423889,-0.615104133140181,"savanna","savanna","savanna",6,6,6,18
"1571",20.65,-13,-0.551512368985869,-0.309433329667211,0.770488279190005,"river",-12.7425106750059,20.77001953125,-0.286080118768013,-0.551181485681466,"savanna","savanna","savanna",6,6,6,18
"1572",21.15,-13,-0.489785057415588,-0.309433329667211,0.656717530690043,"river",-12.9441708312559,21.23232421875,-0.305562953621536,-0.493321100773325,"savanna","savanna","savanna",6,6,6,18
"1573",21.65,-13,-0.428057745845306,-0.309433329667211,0.560449974266998,"river",-13.1748348937559,21.541015625,-0.327847920170699,-0.454686399316923,"savanna","savanna","savanna",6,6,6,18
"1574",22.15,-13,-0.366330434275024,-0.309433329667211,0.507940398036246,"river",-13.3256161437559,21.89453125,-0.342415231073284,-0.410441660540528,"savanna","savanna","savanna",6,6,6,18
"1575",22.65,-13,-0.304603122704742,-0.309433329667211,0.538570984170851,"river",-12.9030255221775,22.6916007824664,-0.301587814076485,-0.31068331675983,"savanna","savanna","savanna",6,6,6,18
"1576",23.15,-13,-0.242875811134461,-0.309433329667211,0.525443590113163,"river",-12.9030255221775,22.6916007824664,-0.301587814076485,-0.31068331675983,"woodland","woodland","savanna",4,4,6,14
"1577",23.65,-13,-0.181148499564179,-0.30943332966721,0.667657025738116,"river",-13.6235653625059,24.159423828125,-0.371200765764859,-0.126975885935126,"woodland","woodland","savanna",4,4,6,14
"1578",24.15,-13,-0.119421187993897,-0.30943332966721,0.713602904940024,"river",-13.2300106750059,24.44375,-0.333178574743213,-0.0913906492093006,"woodland","woodland","savanna",4,4,6,14
"1579",24.65,-13,-0.0576938764236152,-0.30943332966721,0.612959550497749,"river",-13.0786434875059,24.690087890625,-0.318554655119503,-0.0605598885564117,"woodland","woodland","savanna",4,4,6,14
"1580",25.15,-13,0.00403343514666653,-0.30943332966721,0.610771651488135,"river",-12.9995419250059,25.0029296875,-0.310912477767757,-0.0214057392000103,"woodland","woodland","savanna",4,4,6,14
"1581",25.65,-13,0.0657607467169478,-0.30943332966721,1.04178775638222,"river",-12.9995419250059,25.0029296875,-0.310912477767757,-0.0214057392000103,"woodland","woodland","savanna",4,4,6,14
"1582",26.15,-13,0.12748805828723,-0.309433329667211,1.07460624152644,"river",-12.9995419250059,25.0029296875,-0.310912477767757,-0.0214057392000103,"woodland","woodland","savanna",4,4,6,14
"1583",26.65,-13,0.189215369857511,-0.30943332966721,0.761736683151546,"river",-12.3485653625059,27.512451171875,-0.24802018859895,0.292676905746516,"woodland","woodland","tropical_rainforest",4,4,3,11
"1584",27.15,-13,0.250942681427793,-0.309433329667211,0.844876845516903,"river",-13.5081356750059,27.61328125,-0.360048847703423,0.305296434140613,"woodland","woodland","savanna",4,4,6,14
"1585",27.65,-13,0.312669992998074,-0.309433329667211,0.696099712863107,"river",-13.3733700500059,27.773681640625,-0.347028841844894,0.325371567687637,"woodland","woodland","woodland",4,4,4,12
"1586",28.15,-13,0.374397304568357,-0.30943332966721,0.755172986122702,"river",-13.0276669250059,28.19716796875,-0.313629696381712,0.378373586942845,"woodland","woodland","woodland",4,4,4,12
"1587",28.65,-13,0.436124616138638,-0.30943332966721,0.89519852273804,"river",-12.8616513000059,28.261328125,-0.297590558729901,0.386403640361652,"woodland","woodland","woodland",4,4,4,12
"1588",29.15,-13,0.49785192770892,-0.30943332966721,0.855816340564977,"river",-12.8390438781309,28.26708984375,-0.295406405573197,0.387124756269886,"woodland","woodland","woodland",4,4,4,12
"1589",29.65,-13,0.559579239279201,-0.30943332966721,1.0680425444976,"river",-11.9004208312559,29.789453125,-0.204723951725915,0.577658245989566,"woodland","woodland","woodland",4,4,4,12
"1590",30.15,-13,0.621306550849484,-0.309433329667211,1.00678137222839,"river",-11.9004208312559,29.789453125,-0.204723951725915,0.577658245989566,"woodland","woodland","woodland",4,4,4,12
"1591",30.65,-13,0.683033862419766,-0.30943332966721,1.57782301373781,"river",-13.6074520812559,31.1349609375,-0.369644025933948,0.746057144017514,"woodland","woodland","woodland",4,4,4,12
"1592",31.15,-13,0.744761173990047,-0.30943332966721,1.55375612463205,"river",-13.4611141906309,31.35908203125,-0.355505997833218,0.774107330617467,"woodland","woodland","woodland",4,4,4,12
"1593",31.65,-13,0.806488485560329,-0.30943332966721,-0.478802055299965,"river",-13.0922177062559,31.75537109375,-0.319866090492209,0.823705438339734,"woodland","woodland","tropical_rainforest",4,4,3,11
"1594",32.15,-13,0.86821579713061,-0.30943332966721,-0.472238358271121,"river",-12.8768856750059,32.01611328125,-0.299062385479125,0.856338988763208,"grasslands","grasslands","scrub",2,2,5,9
"1595",32.65,-13,0.929943108700892,-0.309433329667211,0.337284275286302,"river",-12.7846981750059,32.06748046875,-0.290155946688943,0.862767920419669,"grasslands","grasslands","woodland",2,2,4,8
"1596",33.15,-13,0.991670420271175,-0.30943332966721,0.437927629728577,"river",-12.7438290343809,32.08154296875,-0.286207488390541,0.8645279321279,"scrub","scrub","woodland",5,5,4,14
"1597",33.65,-13,1.05339773184146,-0.30943332966721,0.597644257430447,"lake",-12.8082581216811,34.2635468638125,-0.292432125378713,1.13761965854343,"scrub","scrub","woodland",5,5,4,14
"1598",34.15,-13,1.11512504341174,-0.30943332966721,-0.544439025588405,"lake",-12.9215883106268,34.3079958470093,-0.303381206229418,1.14318273273689,"woodland","woodland","woodland",4,4,4,12
"1599",34.65,-13,1.17685235498202,-0.309433329667211,-0.839805391886384,"lake",-12.9633880166795,34.7633771516819,-0.307419568517206,1.20017661205664,"scrub","scrub","woodland",5,5,4,14
"1600",35.15,-13,1.2385796665523,-0.30943332966721,0.989278180151471,"lake",-13.0846660370578,34.8157739663114,-0.319136506986023,1.20673440812576,"scrub","scrub","woodland",5,5,4,14
"1601",35.65,-13,1.30030697812258,-0.30943332966721,0.906138017786114,"lake",-13.0846660370578,34.8157739663114,-0.319136506986023,1.20673440812576,"scrub","scrub","scrub",5,5,5,15
"1602",36.15,-13,1.36203428969286,-0.30943332966721,-0.286266942453875,"lake",-13.7493402361211,35.0689271156447,-0.383352155196146,1.23841814194281,"scrub","scrub","scrub",5,5,5,15
"1603",36.65,-13,1.42376160126315,-0.30943332966721,-0.717283047347963,"river",-14.2807919250059,37.634521484375,-0.434696881292322,1.5595186665679,"scrub","scrub","scrub",5,5,5,15
"1604",37.15,-13,1.48548891283343,-0.309433329667211,-0.80479900773255,"river",-14.2807919250059,37.634521484375,-0.434696881292322,1.5595186665679,"scrub","scrub","scrub",5,5,5,15
"1605",37.65,-13,1.54721622440371,-0.309433329667211,-0.347528114723086,"river",-14.2300106750059,37.812744140625,-0.429790792128239,1.58182437050904,"scrub","scrub","scrub",5,5,5,15
"1606",38.15,-13,1.60894353597399,-0.30943332966721,-0.850744886934457,"river",-14.1262997375059,38.421875,-0.419771048489284,1.65806098877361,"scrub","scrub","scrub",5,5,5,15
"1607",38.65,-13,1.67067084754427,-0.30943332966721,-0.938260847319044,"river",-13.9505184875059,39.079345703125,-0.402788432152073,1.74034764728524,"scrub","scrub","scrub",5,5,5,15
"1608",39.15,-13,1.73239815911455,-0.30943332966721,-0.86606018000176,"river",-13.7636044250059,39.51708984375,-0.384730250113503,1.79513412285574,"scrub","scrub","scrub",5,5,5,15
"1609",39.65,-13,1.79412547068484,-0.30943332966721,-0.940448746328658,"river",-13.5122372375059,40.020751953125,-0.360445108751291,1.85817065330857,"scrub","scrub","scrub",5,5,5,15
"1610",40.15,-13,1.85585278225512,-0.309433329667211,-1.53336937793423,"river",-13.4481747375059,40.128173828125,-0.354255888575063,1.8716151871909,"scrub","scrub","scrub",5,5,5,15
"1611",13.65,-12.5,-1.41569473096981,-0.261092019943349,-1.41959862943427,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"tropical_rainforest","tropical_rainforest","savanna",3,3,6,12
"1612",14.15,-12.5,-1.35396741939953,-0.261092019943349,0.398545447555513,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"tropical_rainforest","tropical_rainforest","savanna",3,3,6,12
"1613",14.65,-12.5,-1.29224010782925,-0.261092019943349,2.80304645912202,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"savanna","savanna","savanna",6,6,6,18
"1614",15.15,-12.5,-1.23051279625897,-0.261092019943349,2.23856851464144,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"savanna","savanna","savanna",6,6,6,18
"1615",15.65,-12.5,-1.16878548468869,-0.261092019943349,1.44436117415132,"river",-12.6541317687559,16.14501953125,-0.277541636665137,-1.13002978083343,"savanna","savanna","savanna",6,6,6,18
"1616",16.15,-12.5,-1.10705817311841,-0.261092019943349,2.03290600773766,"river",-12.6332333312559,16.15908203125,-0.275522592278379,-1.12826976912519,"savanna","savanna","savanna",6,6,6,18
"1617",16.65,-12.5,-1.04533086154812,-0.261092019943349,1.89506837013194,"river",-12.7579891906309,16.315185546875,-0.287575532484372,-1.10873241693346,"savanna","savanna","savanna",6,6,6,18
"1618",17.15,-12.5,-0.983603549977842,-0.261092019943349,1.51437394245899,"river",-13.2048430394411,17.4417766980497,-0.330747073664956,-0.96773233754087,"savanna","savanna","savanna",6,6,6,18
"1619",17.65,-12.5,-0.92187623840756,-0.261092019943349,0.998029776189929,"river",-13.2048430394411,17.4417766980497,-0.330747073664956,-0.96773233754087,"savanna","savanna","savanna",6,6,6,18
"1620",18.15,-12.5,-0.860148926837278,-0.261092019943349,1.26057765734369,"river",-12.5237606750059,18.52978515625,-0.264946196215038,-0.831561128645696,"savanna","savanna","savanna",6,6,6,18
"1621",18.65,-12.5,-0.798421615266997,-0.261092019943349,1.25401396031484,"river",-12.5492489562559,18.6318359375,-0.267408675583933,-0.818788821457483,"savanna","savanna","savanna",6,6,6,18
"1622",19.15,-12.5,-0.736694303696715,-0.261092019943349,1.38091210287249,"river",-12.6804989562559,19.070458984375,-0.280089029115719,-0.76389234515522,"savanna","savanna","savanna",6,6,6,18
"1623",19.65,-12.5,-0.674966992126433,-0.261092019943349,0.976150786093783,"river",-12.3471981750059,19.677392578125,-0.247888101582994,-0.687930728720055,"savanna","savanna","tropical_rainforest",6,6,3,15
"1624",20.15,-12.5,-0.613239680556151,-0.261092019943349,0.855816340564977,"river",-12.5195614562559,20.1259765625,-0.264540500380316,-0.6317875774578,"savanna","savanna","savanna",6,6,6,18
"1625",20.65,-12.5,-0.551512368985869,-0.261092019943349,0.814246259382298,"river",-12.7078427062559,20.652978515625,-0.28273076943484,-0.565829916461438,"savanna","savanna","savanna",6,6,6,18
"1626",21.15,-12.5,-0.489785057415588,-0.261092019943349,0.595456358420832,"river",-12.7633602843809,20.996337890625,-0.288094445761342,-0.522856297252102,"savanna","savanna","savanna",6,6,6,18
"1627",21.65,-12.5,-0.428057745845306,-0.261092019943349,0.534195186151622,"river",-12.8887020812559,21.212548828125,-0.30020399468846,-0.495796117238027,"savanna","savanna","savanna",6,6,6,18
"1628",22.15,-12.5,-0.366330434275024,-0.261092019943349,0.490437205959329,"river",-12.5476864562559,22.538818359375,-0.26725771899427,-0.32980501300537,"savanna","savanna","savanna",6,6,6,18
"1629",22.65,-12.5,-0.304603122704742,-0.261092019943349,0.534195186151622,"river",-12.4827450500059,22.55517578125,-0.260983585736355,-0.327757777164197,"savanna","savanna","savanna",6,6,6,18
"1630",23.15,-12.5,-0.242875811134461,-0.261092019943349,0.693911813853492,"river",-12.7843563781309,22.63427734375,-0.290122924934954,-0.31785771130539,"savanna","savanna","savanna",6,6,6,18
"1631",23.65,-12.5,-0.181148499564179,-0.261092019943349,0.980526584113012,"river",-11.6261532531309,23.285400390625,-0.178226352846437,-0.236365502523175,"savanna","savanna","savanna",6,6,6,18
"1632",24.15,-12.5,-0.119421187993897,-0.261092019943349,0.984902382132242,"river",-12.6311825500059,24.82822265625,-0.275324461754445,-0.0432714402140901,"savanna","savanna","savanna",6,6,6,18
"1633",24.65,-12.5,-0.0576938764236156,-0.261092019943349,0.794555168295766,"river",-12.5919735656309,24.8408203125,-0.271536394832561,-0.0416947630587994,"savanna","savanna","tropical_rainforest",6,6,3,15
"1634",25.15,-12.5,0.00403343514666653,-0.261092019943349,0.822997855420757,"river",-12.3899716125059,25.05947265625,-0.252020538225049,-0.01432902545649,"savanna","savanna","savanna",6,6,6,18
"1635",25.65,-12.5,0.0657607467169478,-0.261092019943349,0.796743067305381,"river",-12.2355282531309,25.176025390625,-0.237099422815437,0.000258293805835386,"scrub","scrub","tropical_rainforest",5,5,3,13
"1636",26.15,-12.5,0.12748805828723,-0.261092019943349,1.06585464548798,"river",-11.7428524718809,26.249267578125,-0.189500923136975,0.134581409593843,"woodland","woodland","savanna",4,4,6,14
"1637",26.65,-12.5,0.189215369857512,-0.261092019943349,0.822997855420757,"river",-12.1195614562559,27.34228515625,-0.225895613426305,0.271379541846552,"woodland","woodland","savanna",4,4,6,14
"1638",27.15,-12.5,0.250942681427793,-0.261092019943349,0.96521129104571,"river",-12.2405575500059,27.42333984375,-0.237585314338419,0.281524053775947,"woodland","woodland","savanna",4,4,6,14
"1639",27.65,-12.5,0.312669992998075,-0.261092019943349,0.96083549302648,"river",-12.4383114562559,27.643798828125,-0.256690757717782,0.309115903993547,"woodland","woodland","savanna",4,4,6,14
"1640",28.15,-12.5,0.374397304568356,-0.261092019943349,0.893010623728426,"river",-12.5010067687559,28.091796875,-0.262747890878054,0.365185721434629,"woodland","woodland","tropical_rainforest",4,4,3,11
"1641",28.65,-12.5,0.436124616138638,-0.261092019943349,0.704851308901565,"river",-12.6971981750059,28.224609375,-0.281702377667753,0.381808054234601,"woodland","woodland","woodland",4,4,4,12
"1642",29.15,-12.5,0.49785192770892,-0.261092019943349,0.825185754430371,"river",-11.8997372375059,29.788671875,-0.204657908217937,0.577560467561329,"woodland","woodland","woodland",4,4,4,12
"1643",29.65,-12.5,0.559579239279201,-0.261092019943349,0.720166601968868,"river",-11.9004208312559,29.789453125,-0.204723951725915,0.577658245989566,"woodland","woodland","woodland",4,4,4,12
"1644",30.15,-12.5,0.621306550849484,-0.261092019943349,0.731106097016941,"river",-11.9004208312559,29.789453125,-0.204723951725915,0.577658245989566,"woodland","woodland","woodland",4,4,4,12
"1645",30.65,-12.5,0.683033862419766,-0.261092019943349,0.969587089064939,"river",-11.7446591125059,30.02724609375,-0.189675466693774,0.607419555083633,"woodland","woodland","woodland",4,4,4,12
"1646",31.15,-12.5,0.744761173990046,-0.261092019943349,1.34590571871866,"river",-13.0922177062559,31.75537109375,-0.319866090492209,0.823705438339734,"woodland","woodland","woodland",4,4,4,12
"1647",31.65,-12.5,0.806488485560328,-0.261092019943349,-0.404413488973067,"river",-12.6443661437559,32.09365234375,-0.276598157979736,0.866043497765548,"woodland","woodland","tropical_rainforest",4,4,3,11
"1648",32.15,-12.5,0.86821579713061,-0.261092019943349,-0.660397673097982,"river",-12.4951473937559,32.13828125,-0.262181803666814,0.871629090478477,"woodland","woodland","woodland",4,4,4,12
"1649",32.65,-12.5,0.929943108700892,-0.261092019943349,-0.0499738494154922,"river",-12.2636044250059,32.276123046875,-0.239811924035964,0.888880871910212,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"1650",33.15,-12.5,0.991670420271174,-0.261092019943349,0.731106097016941,"river",-12.2431942687559,32.28408203125,-0.237840053583477,0.88987698964786,"grasslands","grasslands","woodland",2,2,4,8
"1651",33.65,-12.5,1.05339773184146,-0.261092019943349,0.792367269286152,"lake",-12.3484613551014,34.0627905291087,-0.248010140212983,1.1124937207955,"grasslands","grasslands","woodland",2,2,4,8
"1652",34.15,-12.5,1.11512504341174,-0.261092019943349,-0.811362704761394,"lake",-12.4862237665991,34.2020247612418,-0.261319672260079,1.12991977439486,"tropical_rainforest","scrub","woodland",3,5,4,12
"1653",34.65,-12.5,1.17685235498202,-0.261092019943349,-0.844181189905614,"lake",-12.4697393754796,34.7056817827641,-0.259727078681783,1.19295566807042,"tropical_rainforest","scrub","woodland",3,5,4,12
"1654",35.15,-12.5,1.2385796665523,-0.261092019943349,0.0244147169114062,"lake",-12.6398818409618,34.7987008469379,-0.276164919543377,1.20459759817066,"tropical_rainforest","scrub","woodland",3,5,4,12
"1655",35.65,-12.5,1.30030697812258,-0.261092019943349,0.247580415892101,"lake",-12.7149446933804,34.8254879825068,-0.28341690815878,1.20795017930711,"tropical_rainforest","scrub","tropical_rainforest",3,5,3,11
"1656",36.15,-12.5,1.36203428969286,-0.261092019943349,0.212574031738267,"river",-11.5781552062559,35.65439453125,-0.173589155107693,1.3116931290542,"tropical_rainforest","scrub","scrub",3,5,5,13
"1657",36.65,-12.5,1.42376160126315,-0.261092019943349,-0.5138084394538,"river",-11.5718075500059,35.664306640625,-0.172975893962183,1.31293369286243,"tropical_rainforest","scrub","scrub",3,5,5,13
"1658",37.15,-12.5,1.48548891283343,-0.261092019943349,-0.979830928501722,"river",-11.5718075500059,35.664306640625,-0.172975893962183,1.31293369286243,"tropical_rainforest","scrub","scrub",3,5,5,13
"1659",37.65,-12.5,1.54721622440371,-0.261092019943349,-1.14173545521321,"river",-14.2300106750059,37.812744140625,-0.429790792128239,1.58182437050904,"tropical_rainforest","scrub","tropical_rainforest",3,5,3,11
"1660",38.15,-12.5,1.60894353597399,-0.261092019943349,-1.10016537403053,"river",-14.1262997375059,38.421875,-0.419771048489284,1.65806098877361,"tropical_rainforest","scrub","tropical_rainforest",3,5,3,11
"1661",38.65,-12.5,1.67067084754427,-0.261092019943349,-0.922945554251741,"river",-13.9419247375059,39.101171875,-0.40195817090892,1.74307933212406,"tropical_rainforest","scrub","scrub",3,5,5,13
"1662",39.15,-12.5,1.73239815911455,-0.261092019943349,-1.22925141559779,"river",-13.7323544250059,39.59521484375,-0.381711118320221,1.80491196567925,"scrub","scrub","tropical_rainforest",5,5,3,13
"1663",39.65,-12.5,1.79412547068484,-0.261092019943349,-1.1854934354055,"river",-13.4481747375059,40.128173828125,-0.354255888575063,1.8716151871909,"scrub","scrub","scrub",5,5,5,15
"1664",40.15,-12.5,1.85585278225512,-0.261092019943349,-1.71715289474186,"river",-13.4481747375059,40.128173828125,-0.354255888575063,1.8716151871909,"scrub","scrub","tropical_rainforest",5,5,3,13
